Key,System name,School name,N tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N tested Science,Science: Mean Scale Score,Science: % Does not meet standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Does not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard
6631056,GLYNN COUNTY,ST SIMONS EL,101,837.08,5.0,57.4,37.6,95.0,101,846.39,5.0,39.6,55.4,95.0,101,866.34,5.0,27.7,67.3,95.0,101,828.28,22.8,40.6,36.6,77.2,100,811.23,30.0,61.0,9.0,70.0
6634052,GLYNN COUNTY,BURROUGHS MOL,66,811.24,28.8,66.7,4.5,71.2,66,822.26,12.1,74.2,13.6,87.9,66,816.82,30.3,54.5,15.2,69.7,66,783.92,66.7,33.3,0.0,33.3,66,782.32,83.3,16.7,0.0,16.7
6635052,GLYNN COUNTY,GOODYEAR ELEM,72,822.83,15.3,65.3,19.4,84.7,72,832.06,11.1,59.7,29.2,88.9,70,835.87,17.1,42.9,40.0,82.9,70,810.66,41.4,44.3,14.3,58.6,70,794.71,62.9,37.1,0.0,37.1
6640110,GORDON COUNTY,SONORAVILLE E,111,831.94,9.0,69.4,21.6,91.0,111,840.82,6.3,55.0,38.7,93.7,111,843.86,18.9,30.6,50.5,81.1,111,833.61,16.2,48.6,35.1,83.8,111,823.00,20.7,62.2,17.1,79.3
6640176,GORDON COUNTY,TOLBERT ELEME,98,813.18,23.5,72.4,4.1,76.5,98,820.78,16.3,67.3,16.3,83.7,98,829.72,18.4,56.1,25.5,81.6,98,822.11,24.5,55.1,20.4,75.5,98,809.38,41.8,52.0,6.1,58.2
6640190,GORDON COUNTY,RED BUD ELEME,93,823.94,12.9,69.9,17.2,87.1,93,832.74,14.0,53.8,32.3,86.0,93,836.96,20.4,40.9,38.7,79.6,93,816.73,31.2,49.5,19.4,68.8,93,809.08,39.8,54.8,5.4,60.2
6640274,GORDON COUNTY,SWAIN ELEMENT,82,825.57,7.3,75.6,17.1,92.7,82,830.68,11.0,65.9,23.2,89.0,81,847.42,8.6,38.3,53.1,91.4,81,833.06,14.8,55.6,29.6,85.2,80,811.34,35.0,57.5,7.5,65.0
6641050,GORDON COUNTY,BELWOOD ELEME,60,826.17,10.0,80.0,10.0,90.0,60,835.35,6.7,68.3,25.0,93.3,60,838.55,13.3,45.0,41.7,86.7,60,818.15,26.7,51.7,21.7,73.3,59,812.00,33.9,61.0,5.1,66.1
6642050,GORDON COUNTY,FAIRMOUNT ELE,46,849.70,2.2,45.7,52.2,97.8,46,843.52,0.0,52.2,47.8,100.0,46,865.26,4.3,32.6,63.0,95.7,46,843.41,8.7,39.1,52.2,91.3,46,828.57,8.7,69.6,21.7,91.3
6650185,GRADY COUNTY,EASTSIDE ELEM,83,820.14,16.9,69.9,13.3,83.1,83,832.24,12.0,63.9,24.1,88.0,83,813.76,31.3,55.4,13.3,68.7,83,806.59,38.6,48.2,13.3,61.4,83,802.65,45.8,48.2,6.0,54.2
6651054,GRADY COUNTY,WHIGHAM ELEME,58,826.05,10.3,70.7,19.0,89.7,58,840.28,8.6,48.3,43.1,91.4,58,835.53,27.6,32.8,39.7,72.4,58,859.41,6.9,32.8,60.3,93.1,58,847.47,13.8,34.5,51.7,86.2
6651550,GRADY COUNTY,NORTHSIDE ELE,40,820.68,22.5,70.0,7.5,77.5,40,837.58,20.0,32.5,47.5,80.0,40,829.25,20.0,55.0,25.0,80.0,40,812.33,25.0,62.5,12.5,75.0,40,821.85,20.0,67.5,12.5,80.0
6652050,GRADY COUNTY,SOUTHSIDE ELE,73,831.60,5.5,68.5,26.0,94.5,72,845.92,4.2,44.4,51.4,95.8,73,824.97,17.8,60.3,21.9,82.2,72,828.21,18.1,56.9,25.0,81.9,72,818.19,30.6,54.2,15.3,69.4
6653050,GRADY COUNTY,SHIVER ELEMEN,55,828.53,10.9,72.7,16.4,89.1,55,833.47,9.1,65.5,25.5,90.9,55,836.38,16.4,45.5,38.2,83.6,55,848.15,16.4,32.7,50.9,83.6,55,842.76,10.9,43.6,45.5,89.1
6660201,GREENE COUNTY,UNION POINT E,55,824.00,14.5,69.1,16.4,85.5,55,830.18,7.3,63.6,29.1,92.7,55,840.55,10.9,50.9,38.2,89.1,55,835.98,18.2,43.6,38.2,81.8,55,813.73,30.9,50.9,18.2,69.1
6660301,GREENE COUNTY,GREENSBORO EL,95,821.81,10.5,83.2,6.3,89.5,95,839.65,7.4,49.5,43.2,92.6,95,827.34,13.7,63.2,23.2,86.3,95,823.84,22.1,44.2,33.7,77.9,95,806.06,38.9,56.8,4.2,61.1
6670100,GWINNETT COUNTY,ROCK SPRINGS,179,838.41,2.2,68.2,29.6,97.8,179,841.99,2.8,55.3,41.9,97.2,179,852.88,3.9,40.2,55.9,96.1,179,844.67,7.3,42.5,50.3,92.7,179,830.99,9.5,69.8,20.7,90.5
6670109,GWINNETT COUNTY,BENEFIELD ELE,225,824.56,15.6,66.2,18.2,84.4,225,835.26,12.9,53.3,33.8,87.1,226,835.19,19.0,47.8,33.2,81.0,226,822.60,24.3,52.2,23.5,75.7,222,814.80,34.7,49.5,15.8,65.3
6670173,GWINNETT COUNTY,CENTERVILLE E,171,822.40,13.5,72.5,14.0,86.5,171,830.98,9.4,64.9,25.7,90.6,171,832.78,18.7,43.3,38.0,81.3,171,828.25,19.3,49.7,31.0,80.7,171,811.32,33.9,57.3,8.8,66.1
6670180,GWINNETT COUNTY,HEAD ELEMENTA,105,849.87,1.0,47.6,51.4,99.0,105,858.11,1.0,32.4,66.7,99.0,105,878.45,1.9,24.8,73.3,98.1,105,878.10,1.0,19.0,80.0,99.0,105,863.81,2.9,27.6,69.5,97.1
6670184,GWINNETT COUNTY,BERKELEY LAKE,192,834.78,8.9,59.4,31.8,91.1,192,845.83,4.7,49.0,46.4,95.3,193,846.33,13.0,39.4,47.7,87.0,193,841.96,14.5,36.8,48.7,85.5,192,830.20,21.4,48.4,30.2,78.6
6670190,GWINNETT COUNTY,CHATTAHOOCHEE,186,835.27,6.5,62.4,31.2,93.5,187,842.68,5.9,50.8,43.3,94.1,187,847.22,13.9,35.3,50.8,86.1,187,843.99,14.4,31.6,54.0,85.6,187,829.97,14.4,59.4,26.2,85.6
6670191,GWINNETT COUNTY,DACULA ELEMEN,242,841.24,3.3,58.7,38.0,96.7,242,852.68,3.3,40.1,56.6,96.7,243,862.07,6.6,33.7,59.7,93.4,243,853.46,6.2,31.7,62.1,93.8,241,835.44,11.6,57.3,31.1,88.4
6670193,GWINNETT COUNTY,WALNUT GROVE,183,842.05,3.3,56.8,39.9,96.7,183,853.57,3.8,36.1,60.1,96.2,183,860.22,9.3,28.4,62.3,90.7,183,864.45,5.5,29.5,65.0,94.5,182,854.45,10.4,26.9,62.6,89.6
6670194,GWINNETT COUNTY,CRAIG ELEMENT,220,842.37,4.1,52.7,43.2,95.9,219,852.00,1.8,39.7,58.4,98.2,220,864.30,7.7,25.5,66.8,92.3,219,849.12,7.3,37.4,55.3,92.7,219,830.35,11.4,63.0,25.6,88.6
6670196,GWINNETT COUNTY,HARBINS ELEME,167,836.03,7.8,58.1,34.1,92.2,167,841.60,6.6,47.3,46.1,93.4,167,845.52,10.8,39.5,49.7,89.2,167,850.00,10.2,31.7,58.1,89.8,167,826.23,15.0,62.3,22.8,85.0
6670199,GWINNETT COUNTY,MEADOWCREEK E,164,826.58,9.1,75.0,15.9,90.9,164,837.40,6.7,58.5,34.8,93.3,167,843.40,9.0,49.1,41.9,91.0,167,816.07,28.7,55.7,15.6,71.3,164,806.36,39.6,55.5,4.9,60.4
6670200,GWINNETT COUNTY,FREEMAN S MIL,155,838.23,2.6,65.2,32.3,97.4,155,852.95,1.9,41.3,56.8,98.1,155,853.65,6.5,43.2,50.3,93.5,155,850.64,8.4,36.1,55.5,91.6,155,839.33,10.3,51.0,38.7,89.7
6670205,GWINNETT COUNTY,CORLEY ELEMEN,188,824.73,12.8,69.7,17.6,87.2,188,833.69,10.1,60.6,29.3,89.9,191,825.14,25.1,46.6,28.3,74.9,191,829.96,18.8,48.7,32.5,81.2,188,812.97,34.6,54.3,11.2,65.4
6670208,GWINNETT COUNTY,MULBERRY ELEM,89,838.13,6.7,61.8,31.5,93.3,89,851.75,2.2,42.7,55.1,97.8,89,861.19,4.5,33.7,61.8,95.5,89,859.42,4.5,27.0,68.5,95.5,89,854.74,5.6,37.1,57.3,94.4
6670210,GWINNETT COUNTY,LOVIN ELEMENT,117,834.42,6.0,69.2,24.8,94.0,117,841.24,6.8,48.7,44.4,93.2,118,843.81,8.5,47.5,44.1,91.5,118,837.83,14.4,44.1,41.5,85.6,117,828.88,17.1,59.8,23.1,82.9
6670275,GWINNETT COUNTY,KNIGHT ELEMEN,104,838.13,2.9,63.5,33.7,97.1,104,849.81,1.9,41.3,56.7,98.1,105,846.46,7.6,41.9,50.5,92.4,105,850.10,8.6,35.2,56.2,91.4,104,839.66,12.5,43.3,44.2,87.5
6670280,GWINNETT COUNTY,BEAVER RIDGE,154,829.16,10.4,66.9,22.7,89.6,154,837.34,3.9,61.0,35.1,96.1,154,841.10,7.8,51.9,40.3,92.2,154,830.42,14.3,53.2,32.5,85.7,154,814.86,27.3,67.5,5.2,72.7
6670282,GWINNETT COUNTY,ANNISTOWN ELE,66,826.86,10.6,72.7,16.7,89.4,66,832.47,4.5,65.2,30.3,95.5,66,833.45,16.7,50.0,33.3,83.3,66,831.32,15.2,50.0,34.8,84.8,66,822.30,25.8,59.1,15.2,74.2
6670285,GWINNETT COUNTY,HOPKINS ELEME,299,818.32,19.1,71.2,9.7,80.9,299,829.06,11.0,64.5,24.4,89.0,301,823.52,25.6,49.2,25.2,74.4,301,824.97,19.9,51.8,28.2,80.1,299,814.49,30.8,57.5,11.7,69.2
6670286,GWINNETT COUNTY,BROOKWOOD ELE,179,845.59,2.2,54.7,43.0,97.8,179,858.96,1.1,34.6,64.2,98.9,179,863.23,6.7,28.5,64.8,93.3,179,855.07,5.0,35.2,59.8,95.0,179,848.06,5.6,46.4,48.0,94.4
6670287,GWINNETT COUNTY,NORTON ELEMEN,196,826.29,12.8,70.4,16.8,87.2,196,835.70,7.7,59.7,32.7,92.3,196,830.55,19.9,49.0,31.1,80.1,196,826.39,24.0,47.4,28.6,76.0,196,819.30,27.6,56.1,16.3,72.4
6670288,GWINNETT COUNTY,MINOR ELEMENT,180,822.31,12.8,72.8,14.4,87.2,180,829.77,15.0,57.2,27.8,85.0,181,830.79,19.9,51.4,28.7,80.1,181,816.93,27.6,51.4,21.0,72.4,180,809.77,38.3,54.4,7.2,61.7
6670289,GWINNETT COUNTY,MCKENDREE ELE,219,835.89,7.3,60.3,32.4,92.7,219,844.02,5.5,47.0,47.5,94.5,219,843.07,10.5,47.9,41.6,89.5,219,838.51,11.9,49.3,38.8,88.1,218,825.74,16.1,65.6,18.3,83.9
6670291,GWINNETT COUNTY,SHILOH ELEMEN,136,828.04,15.4,61.8,22.8,84.6,136,836.25,8.1,54.4,37.5,91.9,136,829.11,20.6,48.5,30.9,79.4,136,824.39,22.8,47.1,30.1,77.2,136,819.48,24.3,61.8,14.0,75.7
6670294,GWINNETT COUNTY,NESBIT ELEMEN,218,820.82,15.1,72.9,11.9,84.9,218,827.29,11.9,67.0,21.1,88.1,218,823.66,23.9,50.5,25.7,76.1,218,813.26,34.4,48.6,17.0,65.6,217,807.96,40.1,53.5,6.5,59.9
6670295,GWINNETT COUNTY,FORT DANIEL E,126,840.94,4.0,53.2,42.9,96.0,126,851.95,2.4,35.7,61.9,97.6,126,846.86,6.3,43.7,50.0,93.7,126,859.66,4.0,25.4,70.6,96.0,126,853.53,4.8,39.7,55.6,95.2
6670296,GWINNETT COUNTY,SUGAR HILL EL,166,838.66,3.6,65.7,30.7,96.4,166,849.18,3.0,45.2,51.8,97.0,167,853.29,7.8,37.1,55.1,92.2,167,855.71,7.8,31.1,61.1,92.2,166,858.59,4.2,34.3,61.4,95.8
6670298,GWINNETT COUNTY,M H MASON ELE,235,842.20,4.7,53.6,41.7,95.3,235,857.25,5.5,31.5,63.0,94.5,236,868.33,10.6,22.9,66.5,89.4,236,860.21,7.6,28.0,64.4,92.4,235,844.32,13.2,38.7,48.1,86.8
6670300,GWINNETT COUNTY,SUSAN STRIPLI,156,823.28,12.8,73.1,14.1,87.2,155,832.89,8.4,63.2,28.4,91.6,156,838.96,15.4,41.7,42.9,84.6,155,829.06,18.1,48.4,33.5,81.9,155,820.54,27.7,51.6,20.6,72.3
6670305,GWINNETT COUNTY,IVY CREEK ELE,172,838.67,2.9,63.4,33.7,97.1,172,849.78,2.3,43.0,54.7,97.7,172,846.17,15.1,36.6,48.3,84.9,172,842.19,9.3,41.9,48.8,90.7,172,828.42,13.4,66.3,20.3,86.6
6670309,GWINNETT COUNTY,ROSEBUD ELEME,176,828.92,7.4,69.9,22.7,92.6,176,835.77,7.4,63.1,29.5,92.6,176,837.47,15.9,47.2,36.9,84.1,176,835.86,15.9,44.3,39.8,84.1,176,819.84,25.6,59.1,15.3,74.4
6670376,GWINNETT COUNTY,GWIN OAKS ELE,184,837.76,4.3,60.9,34.8,95.7,184,845.14,6.0,51.6,42.4,94.0,184,853.01,11.4,35.3,53.3,88.6,184,849.09,8.7,41.3,50.0,91.3,184,834.94,10.3,56.0,33.7,89.7
6670382,GWINNETT COUNTY,ARCADO ELEMEN,160,841.18,3.1,58.1,38.8,96.9,160,852.91,1.9,35.6,62.5,98.1,160,866.17,6.9,26.3,66.9,93.1,160,850.61,9.4,35.0,55.6,90.6,160,846.94,9.4,41.9,48.8,90.6
6670389,GWINNETT COUNTY,CEDAR HILL EL,217,826.10,12.0,71.0,17.1,88.0,217,834.13,11.5,58.1,30.4,88.5,217,832.64,18.9,46.1,35.0,81.1,217,824.69,23.0,45.2,31.8,77.0,216,816.23,28.7,60.2,11.1,71.3
6670391,GWINNETT COUNTY,PHARR ELEMENT,149,838.98,6.7,53.7,39.6,93.3,149,848.00,8.1,37.6,54.4,91.9,149,857.22,14.8,27.5,57.7,85.2,149,859.38,8.7,27.5,63.8,91.3,149,832.00,14.8,57.7,27.5,85.2
6670394,GWINNETT COUNTY,SIMONTON ELEM,213,826.72,14.1,64.8,21.1,85.9,213,837.18,7.5,55.9,36.6,92.5,213,845.48,13.1,41.3,45.5,86.9,212,835.87,15.6,44.8,39.6,84.4,212,819.79,27.4,57.5,15.1,72.6
6670395,GWINNETT COUNTY,JACKSON ELEME,313,835.74,5.1,63.9,31.0,94.9,312,847.88,4.2,43.9,51.9,95.8,313,854.10,7.0,33.9,59.1,93.0,313,841.24,10.5,44.4,45.0,89.5,311,827.91,15.1,65.6,19.3,84.9
6670397,GWINNETT COUNTY,MAGILL ELEMEN,263,831.91,8.0,66.9,25.1,92.0,261,839.13,5.7,52.1,42.1,94.3,263,842.76,16.3,37.6,46.0,83.7,262,839.58,17.9,37.4,44.7,82.1,261,824.19,23.4,56.7,19.9,76.6
6670398,GWINNETT COUNTY,PARTEE ELEMEN,112,822.21,12.5,76.8,10.7,87.5,112,831.52,7.1,67.0,25.9,92.9,112,831.80,17.0,49.1,33.9,83.0,112,824.96,22.3,50.0,27.7,77.7,112,819.78,25.0,58.0,17.0,75.0
6670400,GWINNETT COUNTY,RIVERSIDE ELE,275,846.48,1.8,53.8,44.4,98.2,275,854.54,1.1,36.0,62.9,98.9,275,866.22,5.1,26.2,68.7,94.9,275,863.82,2.9,30.2,66.9,97.1,275,846.06,5.8,50.5,43.6,94.2
6670409,GWINNETT COUNTY,PUCKETT S MIL,224,849.78,0.9,45.5,53.6,99.1,224,855.93,0.4,35.3,64.3,99.6,224,865.69,4.0,27.2,68.8,96.0,224,869.61,2.2,24.1,73.7,97.8,224,850.42,2.7,51.8,45.5,97.3
6670494,GWINNETT COUNTY,SIMPSON ELEME,143,852.17,4.2,38.5,57.3,95.8,143,864.64,3.5,15.4,81.1,96.5,143,876.82,5.6,12.6,81.8,94.4,143,873.41,3.5,21.0,75.5,96.5,143,859.58,4.9,24.5,70.6,95.1
6670495,GWINNETT COUNTY,KANOHEDA ELEM,153,831.94,7.2,65.4,27.5,92.8,153,842.37,5.2,50.3,44.4,94.8,153,844.99,11.1,42.5,46.4,88.9,153,837.42,13.1,41.8,45.1,86.9,153,821.72,22.2,64.7,13.1,77.8
6670498,GWINNETT COUNTY,TAYLOR ELEMEN,194,835.98,6.2,63.9,29.9,93.8,193,840.71,6.7,52.8,40.4,93.3,195,849.76,11.3,31.3,57.4,88.7,194,846.67,13.9,32.5,53.6,86.1,192,831.86,17.2,52.1,30.7,82.8
6670505,GWINNETT COUNTY,SYCAMORE ELEM,105,827.90,10.5,71.4,18.1,89.5,105,834.30,10.5,57.1,32.4,89.5,105,838.53,21.0,41.9,37.1,79.0,105,828.90,21.0,41.0,38.1,79.0,105,821.85,25.7,57.1,17.1,74.3
6670509,GWINNETT COUNTY,TRIP ELEMENTA,144,832.49,5.6,66.0,28.5,94.4,144,838.00,5.6,56.3,38.2,94.4,144,843.26,16.0,37.5,46.5,84.0,144,841.33,17.4,36.1,46.5,82.6,144,825.39,20.1,57.6,22.2,79.9
6670605,GWINNETT COUNTY,W J COOPER,207,830.71,7.7,70.5,21.7,92.3,207,841.85,3.4,56.0,40.6,96.6,207,847.06,11.1,44.9,44.0,88.9,206,841.14,13.6,38.8,47.6,86.4,206,826.75,15.5,64.6,19.9,84.5
6670608,GWINNETT COUNTY,PATRICK ELEME,144,837.02,5.6,62.5,31.9,94.4,144,846.84,4.9,43.8,51.4,95.1,144,858.05,11.1,30.6,58.3,88.9,143,848.52,9.1,40.6,50.3,90.9,143,835.51,7.7,61.5,30.8,92.3
6670705,GWINNETT COUNTY,PARSONS ELEME,201,846.85,2.0,48.3,49.8,98.0,201,857.86,1.0,33.8,65.2,99.0,201,864.37,7.0,27.4,65.7,93.0,201,855.32,4.5,33.8,61.7,95.5,200,844.29,4.5,54.0,41.5,95.5
6670908,GWINNETT COUNTY,NEW LIFE ACAD,21,843.67,0.0,66.7,33.3,100.0,21,855.00,0.0,38.1,61.9,100.0,21,866.52,0.0,23.8,76.2,100.0,21,873.48,0.0,19.0,81.0,100.0,21,859.38,0.0,28.6,71.4,100.0
6671005,GWINNETT COUNTY,ALCOVA ELEMEN,159,827.64,8.8,70.4,20.8,91.2,159,834.14,5.7,62.3,32.1,94.3,160,843.15,11.3,48.1,40.6,88.8,160,830.28,20.0,45.6,34.4,80.0,159,816.33,28.9,57.9,13.2,71.1
6671052,GWINNETT COUNTY,DYER ELEMENTA,112,838.95,1.8,61.6,36.6,98.2,112,846.49,3.6,43.8,52.7,96.4,112,852.49,13.4,33.0,53.6,86.6,112,847.06,8.9,40.2,50.9,91.1,112,840.21,8.9,50.9,40.2,91.1
6671058,GWINNETT COUNTY,ROCKBRIDGE EL,143,814.64,26.6,65.0,8.4,73.4,143,825.85,14.0,67.8,18.2,86.0,144,812.92,32.6,54.2,13.2,67.4,144,808.62,45.8,37.5,16.7,54.2,143,805.51,48.3,44.1,7.7,51.7
6671105,GWINNETT COUNTY,J A ALFORD EL,169,829.90,6.5,74.0,19.5,93.5,169,843.32,3.0,50.3,46.7,97.0,170,842.14,14.1,44.7,41.2,85.9,169,837.66,11.2,51.5,37.3,88.8,169,824.14,17.2,65.7,17.2,82.8
6671110,GWINNETT COUNTY,STARLING ELEM,179,837.62,4.5,60.9,34.6,95.5,179,848.35,2.8,45.3,52.0,97.2,179,853.57,5.0,38.5,56.4,95.0,179,844.01,11.7,41.9,46.4,88.3,179,827.21,15.1,64.2,20.7,84.9
6671205,GWINNETT COUNTY,DUNCAN CREEK,207,837.11,5.3,59.9,34.8,94.7,207,843.71,4.8,47.3,47.8,95.2,207,845.93,12.6,39.6,47.8,87.4,207,848.05,7.2,44.0,48.8,92.8,207,831.53,10.6,63.3,26.1,89.4
6671305,GWINNETT COUNTY,MARGARET WINN,234,826.90,12.0,68.8,19.2,88.0,234,839.51,6.8,53.4,39.7,93.2,234,839.89,17.1,39.3,43.6,82.9,234,831.11,17.5,47.9,34.6,82.5,234,813.80,32.1,58.1,9.8,67.9
6671310,GWINNETT COUNTY,WHITE OAK ELE,91,838.00,4.4,63.7,31.9,95.6,91,841.09,3.3,56.0,40.7,96.7,91,849.78,6.6,35.2,58.2,93.4,91,842.85,9.9,44.0,46.2,90.1,91,833.02,6.6,69.2,24.2,93.4
6671405,GWINNETT COUNTY,LEVEL CREEK E,204,843.26,2.5,58.3,39.2,97.5,204,856.32,0.5,31.9,67.6,99.5,204,862.29,3.9,32.4,63.7,96.1,204,863.89,3.9,25.0,71.1,96.1,204,855.22,5.4,33.8,60.8,94.6
6671605,GWINNETT COUNTY,CHARLES BRANT,142,831.68,6.3,71.1,22.5,93.7,142,844.54,1.4,50.0,48.6,98.6,143,857.72,5.6,30.8,63.6,94.4,143,842.67,12.6,43.4,44.1,87.4,142,828.78,19.7,58.5,21.8,80.3
6671810,GWINNETT COUNTY,WOODWARD MILL,154,837.16,5.2,61.7,33.1,94.8,153,843.58,5.2,52.9,41.8,94.8,154,841.96,15.6,42.9,41.6,84.4,153,847.37,10.5,35.3,54.2,89.5,153,830.30,17.0,56.2,26.8,83.0
6672050,GWINNETT COUNTY,BETHESDA ELEM,205,822.18,15.6,69.3,15.1,84.4,205,828.57,12.7,62.4,24.9,87.3,206,829.49,17.0,51.9,31.1,83.0,206,823.95,21.4,51.9,26.7,78.6,205,810.65,38.5,51.2,10.2,61.5
6672052,GWINNETT COUNTY,GRAYSON ELEME,120,838.63,8.3,58.3,33.3,91.7,120,842.85,7.5,43.3,49.2,92.5,120,836.76,15.8,45.0,39.2,84.2,120,849.88,9.2,35.0,55.8,90.8,120,846.66,10.8,38.3,50.8,89.2
6672054,GWINNETT COUNTY,HARMONY ELEME,98,836.47,3.1,66.3,30.6,96.9,98,843.11,5.1,53.1,41.8,94.9,98,848.34,8.2,40.8,51.0,91.8,98,841.00,10.2,46.9,42.9,89.8,98,833.60,12.2,57.1,30.6,87.8
6672056,GWINNETT COUNTY,MOUNTAIN PARK,119,829.22,8.4,71.4,20.2,91.6,119,840.59,5.0,52.1,42.9,95.0,119,838.83,19.3,37.0,43.7,80.7,119,837.99,16.8,37.8,45.4,83.2,119,819.45,21.0,66.4,12.6,79.0
6673050,GWINNETT COUNTY,BRITT ELEMENT,149,828.79,7.4,76.5,16.1,92.6,149,838.56,4.7,59.1,36.2,95.3,149,844.77,4.7,52.3,43.0,95.3,149,839.87,8.7,45.0,46.3,91.3,149,829.52,11.4,71.1,17.4,88.6
6673054,GWINNETT COUNTY,HARRIS ELEMEN,122,840.34,3.3,58.2,38.5,96.7,122,849.48,2.5,48.4,49.2,97.5,122,855.89,8.2,32.8,59.0,91.8,122,850.10,8.2,41.0,50.8,91.8,121,830.21,17.4,58.7,24.0,82.6
6673550,GWINNETT COUNTY,CAMP CREEK EL,178,844.84,2.8,50.0,47.2,97.2,177,856.15,2.3,37.9,59.9,97.7,177,857.18,6.2,33.3,60.5,93.8,177,859.91,4.5,29.9,65.5,95.5,177,841.84,6.2,53.7,40.1,93.8
6674056,GWINNETT COUNTY,NORCROSS ELEM,145,821.34,15.2,71.0,13.8,84.8,145,835.53,11.7,53.1,35.2,88.3,146,835.44,19.9,45.2,34.9,80.1,146,831.01,17.8,46.6,35.6,82.2,145,808.66,33.8,60.7,5.5,66.2
6675054,GWINNETT COUNTY,LAWRENCEVILLE,136,826.23,9.6,74.3,16.2,90.4,136,837.14,7.4,60.3,32.4,92.6,136,844.13,11.8,38.2,50.0,88.2,136,823.65,17.6,61.8,20.6,82.4,136,818.26,25.0,62.5,12.5,75.0
6675056,GWINNETT COUNTY,PEACHTREE ELE,231,828.84,7.8,69.7,22.5,92.2,229,836.99,4.8,63.8,31.4,95.2,231,840.90,11.7,48.5,39.8,88.3,229,826.91,15.3,56.3,28.4,84.7,229,820.88,23.1,60.3,16.6,76.9
6675058,GWINNETT COUNTY,SUWANEE ELEME,163,843.98,0.0,61.3,38.7,100.0,163,853.61,1.2,37.4,61.3,98.8,163,862.36,5.5,33.7,60.7,94.5,163,857.71,1.8,31.3,66.9,98.2,163,843.98,1.8,60.1,38.0,98.2
6675554,GWINNETT COUNTY,LILBURN ELEME,213,827.15,16.9,60.1,23.0,83.1,212,834.41,10.4,55.7,34.0,89.6,216,830.38,27.3,38.0,34.7,72.7,215,828.60,24.2,39.1,36.7,75.8,212,814.56,28.3,58.0,13.7,71.7
6680101,HABERSHAM COUNTY,CORNELIA ELEM,94,821.60,9.6,80.9,9.6,90.4,94,827.29,13.8,63.8,22.3,86.2,94,838.66,8.5,56.4,35.1,91.5,93,817.18,25.8,58.1,16.1,74.2,93,816.55,32.3,50.5,17.2,67.7
6680105,HABERSHAM COUNTY,LEVEL GROVE E,89,827.65,11.2,67.4,21.3,88.8,89,835.24,7.9,58.4,33.7,92.1,89,831.79,13.5,57.3,29.2,86.5,89,827.85,21.3,48.3,30.3,78.7,89,812.56,25.8,68.5,5.6,74.2
6680189,HABERSHAM COUNTY,CLARKESVILLE,83,843.72,4.8,49.4,45.8,95.2,83,851.48,7.2,32.5,60.2,92.8,83,865.01,4.8,30.1,65.1,95.2,83,845.37,10.8,38.6,50.6,89.2,83,845.08,10.8,42.2,47.0,89.2
6680201,HABERSHAM COUNTY,DEMOREST ELEM,91,830.66,7.7,68.1,24.2,92.3,91,839.90,3.3,56.0,40.7,96.7,91,841.62,11.0,47.3,41.8,89.0,91,842.42,11.0,40.7,48.4,89.0,91,831.43,18.7,52.7,28.6,81.3
6681050,HABERSHAM COUNTY,BALDWIN ELEME,68,823.57,19.1,67.6,13.2,80.9,68,829.29,8.8,63.2,27.9,91.2,68,815.76,27.9,52.9,19.1,72.1,68,817.21,29.4,44.1,26.5,70.6,68,816.65,29.4,63.2,7.4,70.6
6683054,HABERSHAM COUNTY,WOODVILLE ELE,45,831.80,2.2,80.0,17.8,97.8,45,841.56,2.2,53.3,44.4,97.8,45,848.62,4.4,42.2,53.3,95.6,45,846.02,8.9,37.8,53.3,91.1,45,833.67,8.9,64.4,26.7,91.1
6685050,HABERSHAM COUNTY,FAIRVIEW ELEM,64,834.56,4.7,67.2,28.1,95.3,64,839.94,4.7,62.5,32.8,95.3,64,845.16,10.9,43.8,45.3,89.1,64,844.67,9.4,43.8,46.9,90.6,64,830.66,14.1,62.5,23.4,85.9
6685052,HABERSHAM COUNTY,HAZEL GROVE E,39,834.03,5.1,71.8,23.1,94.9,39,834.41,12.8,46.2,41.0,87.2,39,854.77,10.3,30.8,59.0,89.7,39,828.26,12.8,61.5,25.6,87.2,39,825.41,10.3,64.1,25.6,89.7
6690101,HALL COUNTY,MARTIN ELEMEN,126,829.27,9.5,65.1,25.4,90.5,126,834.37,7.1,58.7,34.1,92.9,126,837.57,18.3,37.3,44.4,81.7,126,816.32,28.6,53.2,18.3,71.4,126,808.40,32.5,62.7,4.8,67.5
6690103,HALL COUNTY,SUGAR HILL EL,112,823.16,14.3,72.3,13.4,85.7,112,827.13,9.8,68.8,21.4,90.2,112,824.92,27.7,45.5,26.8,72.3,112,794.72,58.9,34.8,6.3,41.1,112,785.13,73.2,26.8,0.0,26.8
