Key,System name,School name,N tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N tested Science,Science: Mean Scale Score,Science: % Does not meet standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Does not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard
6480103,DOUGLAS COUNTY,YEAGER MIDDLE,182,829.18,12.1,62.1,25.8,87.9,182,823.91,14.3,72.0,13.7,85.7,182,810.81,30.8,59.3,9.9,69.2,182,811.86,31.3,60.4,8.2,68.7,182,803.69,48.9,43.4,7.7,51.1
6480108,DOUGLAS COUNTY,FACTORY SHOAL,291,828.87,11.7,61.2,27.1,88.3,291,826.19,14.4,68.4,17.2,85.6,291,809.60,36.1,57.0,6.9,63.9,291,800.74,47.8,51.5,0.7,52.2,291,797.79,54.3,38.8,6.9,45.7
6480113,DOUGLAS COUNTY,MASON CREEK M,299,835.59,10.0,54.5,35.5,90.0,298,831.77,11.1,64.1,24.8,88.9,299,816.45,27.1,60.2,12.7,72.9,298,822.71,24.2,55.4,20.5,75.8,298,819.50,31.2,46.0,22.8,68.8
6480180,DOUGLAS COUNTY,FAIRPLAY MIDD,146,846.92,1.4,43.8,54.8,98.6,146,843.55,2.1,57.5,40.4,97.9,146,828.71,8.2,71.2,20.5,91.8,146,839.62,8.9,54.1,37.0,91.1,145,849.02,13.8,37.9,48.3,86.2
6480188,DOUGLAS COUNTY,CHESTNUT LOG,265,826.40,16.6,58.5,24.9,83.4,265,822.58,17.7,66.4,15.8,82.3,265,808.89,41.9,46.8,11.3,58.1,265,803.24,47.2,47.5,5.3,52.8,265,803.38,47.5,44.2,8.3,52.5
6480407,DOUGLAS COUNTY,BRIGHTEN ACAD,52,849.23,0.0,36.5,63.5,100.0,52,842.02,1.9,57.7,40.4,98.1,52,834.56,11.5,50.0,38.5,88.5,52,823.81,17.3,61.5,21.2,82.7,52,827.12,25.0,48.1,26.9,75.0
6480507,DOUGLAS COUNTY,INNER HARBOUR,8,--,--,--,--,--,8,--,--,--,--,--,7,--,--,--,--,--,7,--,--,--,--,--,7,--,--,--,--,--
6482054,DOUGLAS COUNTY,TURNER MIDDLE,243,829.95,10.7,60.1,29.2,89.3,243,826.86,14.0,66.7,19.3,86.0,243,813.49,31.7,56.4,11.9,68.3,243,807.18,37.9,56.0,6.2,62.1,243,804.45,47.3,42.0,10.7,52.7
6483550,DOUGLAS COUNTY,CHAPEL HILL M,376,841.12,4.3,52.9,42.8,95.7,376,839.84,3.7,60.9,35.4,96.3,375,827.66,15.2,64.3,20.5,84.8,375,829.35,12.0,64.3,23.7,88.0,375,822.90,31.5,45.3,23.2,68.5
6485050,DOUGLAS COUNTY,STEWART MIDDL,76,824.17,14.5,65.8,19.7,85.5,76,819.61,19.7,65.8,14.5,80.3,76,802.62,43.4,52.6,3.9,56.6,76,799.51,47.4,52.6,0.0,52.6,76,796.86,55.3,34.2,10.5,44.7
6490197,EARLY COUNTY,EARLY CO MIDD,156,832.04,7.1,65.4,27.6,92.9,156,831.39,3.8,73.1,23.1,96.2,156,816.38,26.3,60.3,13.5,73.7,156,804.47,50.6,39.7,9.6,49.4,156,798.07,59.0,30.1,10.9,41.0
6501050,ECHOLS COUNTY,ECHOLS CO HIG,64,837.16,6.3,53.1,40.6,93.8,64,833.38,4.7,65.6,29.7,95.3,65,820.82,18.5,64.6,16.9,81.5,65,815.88,29.2,63.1,7.7,70.8,64,796.98,53.1,40.6,6.3,46.9
6510203,EFFINGHAM COUNTY,EBENEZER MIDD,358,838.21,6.1,52.8,41.1,93.9,358,838.28,4.7,64.2,31.0,95.3,358,828.33,16.2,58.9,24.9,83.8,358,831.51,12.0,61.2,26.8,88.0,358,833.56,22.6,40.8,36.6,77.4
6510290,EFFINGHAM COUNTY,EFFINGHAM CO,255,829.77,9.8,60.0,30.2,90.2,255,835.18,7.1,62.7,30.2,92.9,255,820.60,23.5,60.4,16.1,76.5,255,815.96,32.5,51.8,15.7,67.5,255,786.76,70.2,27.5,2.4,29.8
6510297,EFFINGHAM COUNTY,S EFFINGHAM M,313,836.54,8.0,53.4,38.7,92.0,312,832.63,6.4,70.8,22.8,93.6,312,829.38,12.8,59.0,28.2,87.2,312,823.29,21.2,59.0,19.9,78.8,311,826.26,24.8,47.9,27.3,75.2
6520104,ELBERT COUNTY,ELBERT CO MID,231,828.70,10.8,63.2,26.0,89.2,231,830.55,8.2,69.3,22.5,91.8,231,812.11,31.6,61.0,7.4,68.4,230,806.59,37.8,57.8,4.3,62.2,230,815.25,38.3,41.7,20.0,61.7
6530192,EMANUEL COUNTY,SWAINSBORO MI,208,826.34,12.0,64.9,23.1,88.0,208,826.88,8.7,75.5,15.9,91.3,208,817.57,23.6,63.9,12.5,76.4,208,807.75,47.6,43.3,9.1,52.4,208,817.29,40.9,35.6,23.6,59.1
6531050,EMANUEL COUNTY,ADRIAN SCHOOL,21,828.81,4.8,71.4,23.8,95.2,21,831.48,9.5,66.7,23.8,90.5,21,800.48,47.6,52.4,0.0,52.4,21,800.67,52.4,47.6,0.0,47.6,21,828.71,23.8,42.9,33.3,76.2
6532050,EMANUEL COUNTY,EMANUEL CO IN,74,836.73,2.7,62.2,35.1,97.3,74,835.96,2.7,70.3,27.0,97.3,74,811.18,29.7,64.9,5.4,70.3,74,822.77,18.9,60.8,20.3,81.1,74,826.01,25.7,50.0,24.3,74.3
6543050,EVANS COUNTY,CLAXTON MIDDL,135,832.47,8.9,59.3,31.9,91.1,134,831.90,6.7,69.4,23.9,93.3,135,820.84,22.2,61.5,16.3,77.8,133,820.78,24.8,57.1,18.0,75.2,133,825.86,30.8,39.1,30.1,69.2
6550193,FANNIN COUNTY,FANNIN CO MID,234,838.05,6.0,52.1,41.9,94.0,234,836.11,3.8,67.1,29.1,96.2,234,821.70,20.5,63.2,16.2,79.5,234,828.60,15.8,60.7,23.5,84.2,234,825.43,30.3,41.0,28.6,69.7
6560108,FAYETTE COUNTY,BENNETT S MIL,205,851.55,2.9,31.2,65.9,97.1,205,850.35,2.0,39.0,59.0,98.0,205,845.59,12.2,42.4,45.4,87.8,205,841.12,6.3,53.7,40.0,93.7,205,866.96,11.2,24.9,63.9,88.8
6560178,FAYETTE COUNTY,BOOTH MIDDLE,343,853.22,1.5,32.1,66.5,98.5,343,851.03,1.5,45.5,53.1,98.5,346,845.98,4.9,46.2,48.8,95.1,346,833.62,11.6,60.7,27.7,88.4,343,844.94,13.4,41.7,44.9,86.6
6560287,FAYETTE COUNTY,FAYETTE MIDDL,251,838.24,2.4,60.2,37.5,97.6,251,838.22,2.0,66.9,31.1,98.0,251,820.68,20.7,63.3,15.9,79.3,251,816.42,24.7,65.7,9.6,75.3,251,827.17,25.9,47.4,26.7,74.1
6560298,FAYETTE COUNTY,RISING STARR,351,852.38,1.7,34.8,63.5,98.3,351,851.18,2.0,44.2,53.8,98.0,351,844.48,5.7,49.6,44.7,94.3,351,843.27,6.8,51.9,41.3,93.2,351,861.66,10.8,27.4,61.8,89.2
6560391,FAYETTE COUNTY,WHITEWATER MI,279,847.62,1.1,42.3,56.6,98.9,279,841.21,2.9,65.6,31.5,97.1,279,831.51,11.1,62.4,26.5,88.9,279,831.32,11.5,64.5,24.0,88.5,279,837.97,14.3,47.3,38.4,85.7
6560491,FAYETTE COUNTY,FLAT ROCK MID,267,841.74,4.5,46.8,48.7,95.5,267,843.63,1.9,59.9,38.2,98.1,268,831.75,12.3,61.2,26.5,87.7,268,822.33,22.0,60.1,17.9,78.0,267,826.42,28.5,46.1,25.5,71.5
6570103,FLOYD COUNTY,COOSA MIDDLE,188,834.26,7.4,61.2,31.4,92.6,188,833.73,4.8,68.6,26.6,95.2,188,820.46,20.7,61.7,17.6,79.3,188,811.28,33.5,59.0,7.4,66.5,188,810.10,39.9,45.7,14.4,60.1
6570203,FLOYD COUNTY,MODEL MIDDLE,174,841.47,2.3,52.9,44.8,97.7,174,835.76,0.6,77.6,21.8,99.4,174,826.45,14.9,64.9,20.1,85.1,174,818.85,17.2,71.8,10.9,82.8,174,851.10,5.7,40.2,54.0,94.3
6570273,FLOYD COUNTY,PEPPERELL MID,257,831.18,7.0,65.8,27.2,93.0,257,830.70,7.4,75.1,17.5,92.6,257,820.95,20.6,65.0,14.4,79.4,257,809.86,35.0,58.4,6.6,65.0,257,809.42,38.9,50.2,10.9,61.1
6570303,FLOYD COUNTY,ARMUCHEE MIDD,181,840.08,6.6,49.2,44.2,93.4,180,835.19,3.9,70.0,26.1,96.1,179,825.84,12.8,63.7,23.5,87.2,179,817.60,27.4,62.6,10.1,72.6,179,848.76,11.2,36.3,52.5,88.8
6572052,FLOYD COUNTY,GARDEN LAKES,2,--,--,--,--,--,2,--,--,--,--,--,2,--,--,--,--,--,2,--,--,--,--,--,2,--,--,--,--,--
6580105,FORSYTH COUNTY,RIVERWATCH MI,389,855.55,0.5,34.4,65.0,99.5,389,853.56,0.8,43.2,56.0,99.2,389,849.44,4.1,45.5,50.4,95.9,388,842.25,7.5,52.6,39.9,92.5,388,880.31,2.6,23.7,73.7,97.4
6580199,FORSYTH COUNTY,VICKERY CREEK,348,854.48,0.3,31.0,68.7,99.7,348,850.20,0.9,44.8,54.3,99.1,350,843.09,2.6,56.9,40.6,97.4,350,838.03,6.9,59.1,34.0,93.1,348,857.24,10.9,32.8,56.3,89.1
6580202,FORSYTH COUNTY,OTWELL MIDDLE,240,846.82,3.3,42.1,54.6,96.7,240,840.89,3.3,59.6,37.1,96.7,240,836.47,7.5,57.5,35.0,92.5,240,833.51,10.4,59.2,30.4,89.6,240,853.61,12.1,36.3,51.7,87.9
6580206,FORSYTH COUNTY,LITTLE MILL M,265,846.96,1.1,44.5,54.3,98.9,265,841.39,3.0,60.4,36.6,97.0,265,841.79,4.5,55.1,40.4,95.5,265,837.02,9.4,57.4,33.2,90.6,265,845.20,13.6,37.7,48.7,86.4
6580216,FORSYTH COUNTY,LAKESIDE MIDD,261,854.22,1.9,32.2,65.9,98.1,261,853.30,0.4,42.1,57.5,99.6,261,852.16,4.2,40.2,55.6,95.8,261,836.62,6.5,63.6,29.9,93.5,260,855.78,10.8,34.6,54.6,89.2
6580303,FORSYTH COUNTY,LIBERTY MIDDL,276,845.07,3.3,44.9,51.8,96.7,276,844.28,1.8,55.8,42.4,98.2,278,838.86,8.3,55.0,36.7,91.7,278,834.52,11.5,59.0,29.5,88.5,274,872.11,6.2,24.8,69.0,93.8
6580407,FORSYTH COUNTY,PINEY GROVE M,285,851.04,2.1,35.8,62.1,97.9,285,848.41,1.4,54.0,44.6,98.6,288,845.03,4.5,54.2,41.3,95.5,288,837.26,7.6,59.7,32.6,92.4,285,867.21,7.0,28.8,64.2,93.0
6580498,FORSYTH COUNTY,NORTH FORSYTH,304,848.52,2.0,41.8,56.3,98.0,304,843.28,2.6,60.2,37.2,97.4,304,841.66,4.9,55.9,39.1,95.1,304,840.50,7.6,54.9,37.5,92.4,303,856.85,11.2,31.4,57.4,88.8
6580598,FORSYTH COUNTY,S FORSYTH M,295,856.66,0.0,24.4,75.6,100.0,295,849.73,0.0,47.5,52.5,100.0,295,854.72,3.1,35.6,61.4,96.9,295,847.45,4.1,47.8,48.1,95.9,294,880.73,4.8,19.4,75.9,95.2
6590105,FRANKLIN COUNTY,FRANKLIN CO M,305,829.67,11.8,59.0,29.2,88.2,305,829.63,10.8,66.2,23.0,89.2,305,815.87,27.9,59.3,12.8,72.1,305,816.59,28.9,58.0,13.1,71.1,305,825.68,31.5,37.4,31.1,68.5
6600105,FULTON COUNTY,HOPEWELL MIDD,380,848.42,2.4,38.9,58.7,97.6,379,846.15,2.1,50.4,47.5,97.9,382,846.43,5.2,47.6,47.1,94.8,381,841.17,7.9,50.4,41.7,92.1,379,846.92,13.5,34.8,51.7,86.5
6600107,FULTON COUNTY,RENAISSANCE M,388,827.84,11.3,64.7,24.0,88.7,388,826.37,10.6,74.7,14.7,89.4,388,809.36,40.2,51.5,8.2,59.8,388,802.78,43.8,52.3,3.9,56.2,387,821.92,29.2,45.7,25.1,70.8
6600184,FULTON COUNTY,CRABAPPLE MID,227,853.10,1.3,29.5,69.2,98.7,227,844.98,2.6,52.4,44.9,97.4,227,837.67,9.7,55.5,34.8,90.3,226,835.14,9.3,61.1,29.6,90.7,226,854.18,11.5,30.5,58.0,88.5
6600186,FULTON COUNTY,CAMP CREEK MI,295,817.91,17.6,70.2,12.2,82.4,295,818.84,15.9,76.6,7.5,84.1,295,801.88,55.3,39.3,5.4,44.7,292,795.23,60.6,38.4,1.0,39.4,293,787.80,67.2,28.7,4.1,32.8
6600189,FULTON COUNTY,MCNAIR MIDDLE,273,821.25,20.1,62.3,17.6,79.9,273,821.53,14.3,74.7,11.0,85.7,273,803.41,45.1,50.2,4.8,54.9,273,796.29,61.9,34.8,3.3,38.1,273,787.15,72.2,22.7,5.1,27.8
6600204,FULTON COUNTY,KIPP S FULTO,85,838.25,5.9,56.5,37.6,94.1,85,839.25,4.7,67.1,28.2,95.3,85,826.58,10.6,72.9,16.5,89.4,85,815.66,23.5,68.2,8.2,76.5,84,858.69,7.1,27.4,65.5,92.9
6600284,FULTON COUNTY,HOLCOMB BRIDG,231,838.24,7.4,47.6,45.0,92.6,231,832.87,7.4,65.8,26.8,92.6,235,825.60,22.1,51.9,26.0,77.9,235,814.55,31.9,56.2,11.9,68.1,231,829.41,29.4,37.7,32.9,70.6
6600286,FULTON COUNTY,RIDGEVIEW CHA,280,832.76,10.0,56.1,33.9,90.0,280,830.47,11.8,65.4,22.9,88.2,281,817.47,28.5,52.3,19.2,71.5,281,806.96,42.7,50.5,6.8,57.3,280,816.84,41.8,34.3,23.9,58.2
6600289,FULTON COUNTY,WOODLAND MIDD,400,824.37,15.8,63.8,20.5,84.3,400,827.93,5.3,80.8,14.0,94.8,401,804.61,43.9,52.1,4.0,56.1,397,805.26,40.3,55.4,4.3,59.7,398,797.01,54.0,41.0,5.0,46.0
6600302,FULTON COUNTY,ELKINS POINTE,283,836.74,8.1,53.4,38.5,91.9,282,831.99,9.2,61.7,29.1,90.8,285,827.09,21.4,52.3,26.3,78.6,285,824.53,22.8,55.1,22.1,77.2,279,830.90,24.0,41.9,34.1,76.0
6600305,FULTON COUNTY,AUTREY MILL M,443,854.74,1.1,30.5,68.4,98.9,444,856.93,1.6,34.9,63.5,98.4,446,857.51,2.9,34.3,62.8,97.1,446,847.38,5.8,48.0,46.2,94.2,442,867.30,5.0,29.6,65.4,95.0
6600307,FULTON COUNTY,GEORGIA BAPTI,3,--,--,--,--,--,3,--,--,--,--,--,3,--,--,--,--,--,3,--,--,--,--,--,3,--,--,--,--,--
6600384,FULTON COUNTY,HAYNES BRIDGE,188,843.72,3.2,46.8,50.0,96.8,188,837.46,6.9,62.2,30.9,93.1,188,830.60,16.5,50.0,33.5,83.5,188,823.59,22.9,54.3,22.9,77.1,188,844.56,19.7,34.0,46.3,80.3
6600391,FULTON COUNTY,BEAR CREEK MI,345,831.63,7.0,63.8,29.3,93.0,345,829.20,7.0,73.6,19.4,93.0,346,808.78,39.0,54.0,6.9,61.0,345,808.05,37.7,56.5,5.8,62.3,345,812.50,40.6,42.3,17.1,59.4
6600402,FULTON COUNTY,RIVER TRAIL M,517,854.45,1.2,31.7,67.1,98.8,517,856.24,0.6,34.0,65.4,99.4,518,857.07,2.7,34.7,62.5,97.3,518,841.42,4.8,57.3,37.8,95.2,515,859.71,9.3,30.9,59.8,90.7
6600406,FULTON COUNTY,AMANA ACADEMY,32,848.59,3.1,37.5,59.4,96.9,32,837.06,3.1,62.5,34.4,96.9,32,840.41,15.6,40.6,43.8,84.4,30,832.30,10.0,60.0,30.0,90.0,31,820.94,29.0,41.9,29.0,71.0
6600497,FULTON COUNTY,WEBB BRIDGE M,442,853.17,1.6,31.2,67.2,98.4,442,851.34,2.3,42.3,55.4,97.7,447,854.02,6.5,36.0,57.5,93.5,445,846.16,7.9,44.5,47.6,92.1,439,865.09,9.6,27.8,62.6,90.4
6600505,FULTON COUNTY,SANDTOWN MIDD,370,835.85,5.4,59.2,35.4,94.6,369,833.53,5.4,70.7,23.8,94.6,368,814.20,28.8,61.7,9.5,71.2,366,813.62,27.6,64.2,8.2,72.4,367,802.14,49.6,42.0,8.4,50.4
6600591,FULTON COUNTY,TAYLOR ROAD M,290,852.13,1.4,31.4,67.2,98.6,290,855.30,0.7,38.6,60.7,99.3,290,849.27,5.2,41.0,53.8,94.8,290,837.59,10.0,57.9,32.1,90.0,290,879.02,3.1,21.4,75.5,96.9
6600597,FULTON COUNTY,NORTHWESTERN,403,852.04,1.5,31.0,67.5,98.5,403,854.74,1.2,38.7,60.0,98.8,402,847.19,6.7,44.3,49.0,93.3,401,840.49,6.2,57.1,36.7,93.8,401,866.72,8.7,22.7,68.6,91.3
6600602,FULTON COUNTY,FULTON SCIENC,182,860.65,0.0,19.8,80.2,100.0,182,854.17,0.0,41.2,58.8,100.0,182,856.99,1.1,41.2,57.7,98.9,182,847.63,2.7,51.1,46.2,97.3,182,899.52,0.5,12.1,87.4,99.5
6600603,FULTON COUNTY,SANDY SPRINGS,306,834.06,8.8,52.3,38.9,91.2,306,830.23,11.1,67.0,21.9,88.9,309,814.43,34.0,50.2,15.9,66.0,308,811.57,37.7,50.3,12.0,62.3,303,832.59,24.4,40.3,35.3,75.6
6600605,FULTON COUNTY,HAPEVILLE CHA,175,836.50,5.7,55.4,38.9,94.3,175,831.73,5.7,71.4,22.9,94.3,175,807.98,35.4,58.3,6.3,64.6,175,808.94,36.6,56.0,7.4,63.4,175,789.98,66.3,31.4,2.3,33.7
6600803,FULTON COUNTY,PAUL D WEST,266,821.20,16.5,64.7,18.8,83.5,265,819.09,19.6,69.1,11.3,80.4,267,803.03,50.6,44.6,4.9,49.4,266,795.24,61.7,37.6,0.8,38.3,264,785.81,71.6,26.1,2.3,28.4
6610107,GILMER COUNTY,CLEAR CREEK M,194,837.61,7.2,53.6,39.2,92.8,194,834.66,6.2,68.6,25.3,93.8,194,826.14,17.0,56.2,26.8,83.0,194,830.03,15.5,59.3,25.3,84.5,193,831.95,26.9,35.8,37.3,73.1
6610296,GILMER COUNTY,GILMER MIDDLE,144,834.74,10.4,52.1,37.5,89.6,144,830.42,11.1,66.0,22.9,88.9,144,824.35,14.6,64.6,20.8,85.4,145,816.98,25.5,64.1,10.3,74.5,145,805.81,42.8,46.9,10.3,57.2
6620196,GLASCOCK COUNTY,GLASCOCK COUN,56,834.27,7.1,66.1,26.8,92.9,56,825.50,8.9,76.8,14.3,91.1,56,810.45,42.9,50.0,7.1,57.1,56,818.29,25.0,57.1,17.9,75.0,56,808.43,44.6,37.5,17.9,55.4
6630107,GLYNN COUNTY,MORNINGSTAR T,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--
6630199,GLYNN COUNTY,NEEDWOOD MIDD,197,831.39,9.6,59.4,31.0,90.4,197,831.30,9.1,67.0,23.9,90.9,194,817.13,25.8,58.8,15.5,74.2,193,814.37,34.2,49.7,16.1,65.8,190,820.22,33.7,42.1,24.2,66.3
6631554,GLYNN COUNTY,JANE MACON MI,287,833.54,5.9,64.5,29.6,94.1,288,831.43,6.3,71.9,21.9,93.8,288,826.02,14.6,63.2,22.2,85.4,285,818.78,27.4,57.2,15.4,72.6,281,804.69,47.3,40.9,11.7,52.7
6634054,GLYNN COUNTY,RISLEY MIDDLE,67,829.94,9.0,61.2,29.9,91.0,67,834.28,1.5,77.6,20.9,98.5,66,813.94,24.2,69.7,6.1,75.8,65,806.74,43.1,52.3,4.6,56.9,66,794.38,63.6,31.8,4.5,36.4
6634952,GLYNN COUNTY,GLYNN MIDDLE,332,844.87,4.8,43.4,51.8,95.2,332,839.30,6.0,57.5,36.4,94.0,329,839.42,12.8,44.4,42.9,87.2,325,839.68,13.5,44.6,41.8,86.5,323,856.31,15.2,29.7,55.1,84.8
6640192,GORDON COUNTY,SONORAVILLE,314,834.99,7.6,56.7,35.7,92.4,314,829.87,9.2,70.1,20.7,90.8,314,825.30,17.2,62.1,20.7,82.8,314,810.81,34.1,59.2,6.7,65.9,313,821.17,31.3,43.1,25.6,68.7
6640292,GORDON COUNTY,ASHWORTH MIDD,194,833.19,8.8,58.2,33.0,91.2,195,828.81,8.7,71.3,20.0,91.3,195,819.82,25.1,61.5,13.3,74.9,194,832.72,11.9,62.4,25.8,88.1,193,841.76,17.6,43.0,39.4,82.4
6650174,GRADY COUNTY,WASHINGTON MI,211,827.67,12.8,63.0,24.2,87.2,211,830.36,9.0,68.7,22.3,91.0,211,811.82,32.7,56.9,10.4,67.3,210,809.24,40.0,50.5,9.5,60.0,210,809.38,41.0,46.2,12.9,59.0
6651054,GRADY COUNTY,WHIGHAM ELEME,55,832.44,3.6,60.0,36.4,96.4,55,836.93,3.6,65.5,30.9,96.4,55,829.73,10.9,58.2,30.9,89.1,55,820.16,18.2,69.1,12.7,81.8,55,845.49,14.5,43.6,41.8,85.5
6653050,GRADY COUNTY,SHIVER ELEMEN,74,828.38,8.1,67.6,24.3,91.9,74,825.96,10.8,70.3,18.9,89.2,74,812.58,25.7,70.3,4.1,74.3,74,810.03,31.1,64.9,4.1,68.9,74,801.68,52.7,36.5,10.8,47.3
6660101,GREENE COUNTY,ANITA WHITE C,140,826.49,9.3,70.7,20.0,90.7,140,825.14,7.9,79.3,12.9,92.1,139,807.42,41.0,50.4,8.6,59.0,139,809.89,35.3,58.3,6.5,64.7,139,802.28,54.0,31.7,14.4,46.0
6670107,GWINNETT COUNTY,GWINNETT EDUC,43,812.30,32.6,53.5,14.0,67.4,43,810.28,27.9,69.8,2.3,72.1,43,792.23,67.4,32.6,0.0,32.6,43,788.74,69.8,30.2,0.0,30.2,39,774.41,76.9,20.5,2.6,23.1
6670108,GWINNETT COUNTY,TRICKUM MIDDL,647,843.05,4.0,47.9,48.1,96.0,646,841.28,4.3,57.4,38.2,95.7,647,835.78,12.1,53.2,34.8,87.9,646,832.81,14.7,53.6,31.7,85.3,647,853.56,16.8,29.1,54.1,83.2
6670186,GWINNETT COUNTY,PINCKNEYVILLE,431,842.75,5.6,45.0,49.4,94.4,431,839.61,6.5,56.8,36.7,93.5,430,833.33,16.5,51.2,32.3,83.5,430,831.19,20.2,46.7,33.0,79.8,429,853.87,23.1,23.5,53.4,76.9
6670188,GWINNETT COUNTY,RICHARDS MIDD,682,832.22,10.3,58.1,31.7,89.7,681,833.70,8.7,63.3,28.0,91.3,686,817.89,27.6,56.9,15.6,72.4,686,816.94,27.6,59.0,13.4,72.4,680,819.86,33.7,41.2,25.1,66.3
6670197,GWINNETT COUNTY,CREEKLAND MID,741,840.34,6.9,48.4,44.7,93.1,741,840.15,6.2,56.8,37.0,93.8,741,828.74,16.7,55.7,27.5,83.3,741,832.84,14.7,54.8,30.5,85.3,740,852.31,15.1,31.2,53.6,84.9
6670198,GWINNETT COUNTY,ALTON C CREW,394,850.22,2.5,36.5,60.9,97.5,394,851.25,2.3,42.6,55.1,97.7,394,847.26,6.6,41.9,51.5,93.4,393,846.18,4.1,48.1,47.8,95.9,391,853.95,10.7,34.0,55.2,89.3
6670204,GWINNETT COUNTY,FRANK N OSBO,517,854.80,1.7,29.6,68.7,98.3,517,856.37,1.5,33.8,64.6,98.5,517,848.63,5.0,45.1,49.9,95.0,517,858.95,3.1,32.5,64.4,96.9,517,893.63,2.5,13.9,83.6,97.5
6670209,GWINNETT COUNTY,LANIER MIDDLE,417,840.14,7.0,49.9,43.2,93.0,416,838.80,6.7,60.1,33.2,93.3,417,826.80,15.3,60.7,24.0,84.7,416,833.46,12.7,54.1,33.2,87.3,415,850.33,15.7,31.3,53.0,84.3
6670276,GWINNETT COUNTY,SWEETWATER MI,647,828.68,11.3,59.8,28.9,88.7,646,829.15,11.1,66.9,22.0,88.9,646,815.33,30.7,55.3,14.1,69.3,647,807.87,41.3,49.8,9.0,58.7,647,819.21,40.0,33.2,26.7,60.0
6670279,GWINNETT COUNTY,FIVE FORKS MI,356,847.92,2.8,40.2,57.0,97.2,355,847.09,1.4,54.4,44.2,98.6,357,838.77,8.7,52.9,38.4,91.3,357,837.71,9.2,56.6,34.2,90.8,356,860.81,14.0,28.9,57.0,86.0
6670283,GWINNETT COUNTY,SHILOH MIDDLE,463,834.34,8.0,57.9,34.1,92.0,463,832.55,8.2,68.3,23.5,91.8,466,819.89,25.5,56.4,18.0,74.5,466,818.88,25.8,61.2,13.1,74.2,462,830.53,27.1,37.4,35.5,72.9
6670297,GWINNETT COUNTY,HULL MIDDLE S,782,845.26,5.0,41.9,53.1,95.0,778,849.60,3.5,44.9,51.7,96.5,783,840.22,9.8,51.9,38.3,90.2,783,840.64,12.4,45.6,42.0,87.6,775,855.02,17.2,27.4,55.5,82.8
6670304,GWINNETT COUNTY,BERKMAR MIDDL,384,830.58,10.7,61.2,28.1,89.3,383,829.98,10.2,66.6,23.2,89.8,390,820.37,24.4,60.8,14.9,75.6,390,820.04,26.9,54.4,18.7,73.1,382,831.04,25.1,40.8,34.0,74.9
6670380,GWINNETT COUNTY,DACULA MIDDLE,553,840.44,6.1,49.5,44.3,93.9,555,841.60,5.4,55.3,39.3,94.6,555,829.88,16.4,55.3,28.3,83.6,554,832.82,13.2,57.9,28.9,86.8,554,851.69,15.5,33.2,51.3,84.5
6670388,GWINNETT COUNTY,GWINNETT INTE,10,808.10,60.0,30.0,10.0,40.0,9,--,--,--,--,--,10,781.70,70.0,30.0,0.0,30.0,10,790.30,60.0,40.0,0.0,40.0,9,--,--,--,--,--
6670405,GWINNETT COUNTY,GLENN C JONE,419,845.18,4.3,40.8,54.9,95.7,419,841.86,5.3,53.0,41.8,94.7,419,838.79,10.5,53.5,36.0,89.5,419,833.74,12.2,57.8,30.1,87.8,419,855.46,13.6,32.0,54.4,86.4
6670497,GWINNETT COUNTY,MCCONNELL MID,497,840.62,6.2,49.3,44.5,93.8,497,837.98,6.2,65.8,28.0,93.8,497,827.82,16.9,58.4,24.7,83.1,497,828.67,17.3,58.6,24.1,82.7,496,843.44,17.9,36.1,46.0,82.1
6670905,GWINNETT COUNTY,DULUTH MIDDLE,571,839.28,9.6,45.5,44.8,90.4,571,838.29,9.5,55.0,35.6,90.5,571,829.29,20.8,50.4,28.7,79.2,571,829.79,22.9,46.6,30.5,77.1,569,850.72,21.8,26.5,51.7,78.2
6671010,GWINNETT COUNTY,BAY CREEK MID,305,843.93,3.6,52.5,43.9,96.4,304,845.21,2.3,54.9,42.8,97.7,304,833.13,11.2,59.5,29.3,88.8,304,834.30,10.9,54.6,34.5,89.1,304,852.48,12.8,34.2,53.0,87.2
6671056,GWINNETT COUNTY,LILBURN MIDDL,419,827.79,15.0,58.7,26.3,85.0,419,827.61,12.9,68.7,18.4,87.1,419,813.50,31.5,56.1,12.4,68.5,419,808.78,41.5,49.9,8.6,58.5,418,815.08,44.0,31.6,24.4,56.0
6671210,GWINNETT COUNTY,COUCH MIDDLE,332,842.76,3.6,47.9,48.5,96.4,332,840.59,3.9,59.9,36.1,96.1,333,832.67,12.6,57.7,29.7,87.4,332,828.20,11.7,67.5,20.8,88.3,331,837.88,15.1,47.1,37.8,84.9
