Key,System name,School name,N tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N tested Science,Science: Mean Scale Score,Science: % Does not meet standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Does not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard
6510203,EFFINGHAM COUNTY,EBENEZER MIDD,319,830.13,5.6,66.8,27.6,94.4,319,840.51,4.7,57.4,37.9,95.3,319,848.54,6.6,45.8,47.6,93.4,317,855.76,4.7,34.4,60.9,95.3,317,826.97,26.2,46.1,27.8,73.8
6510290,EFFINGHAM COUNTY,EFFINGHAM CO,219,822.00,12.8,75.3,11.9,87.2,219,829.95,11.9,62.6,25.6,88.1,219,827.75,15.1,63.9,21.0,84.9,219,834.15,17.8,47.5,34.7,82.2,219,808.43,43.8,42.5,13.7,56.2
6510297,EFFINGHAM COUNTY,S EFFINGHAM M,295,834.28,5.1,66.4,28.5,94.9,295,843.03,3.7,53.2,43.1,96.3,295,856.58,3.7,34.9,61.4,96.3,295,849.23,6.4,43.4,50.2,93.6,295,856.51,7.1,35.6,57.3,92.9
6520104,ELBERT COUNTY,ELBERT CO MID,255,821.79,14.5,69.0,16.5,85.5,255,830.28,13.3,59.6,27.1,86.7,255,820.20,23.1,60.8,16.1,76.9,255,820.87,26.3,51.0,22.7,73.7,254,838.76,20.9,42.1,37.0,79.1
6530192,EMANUEL COUNTY,SWAINSBORO MI,228,819.83,12.3,74.1,13.6,87.7,228,828.72,10.1,68.9,21.1,89.9,228,821.61,21.5,60.5,18.0,78.5,228,815.21,33.8,51.3,14.9,66.2,228,822.95,32.9,43.0,24.1,67.1
6531050,EMANUEL COUNTY,ADRIAN SCHOOL,24,818.96,12.5,75.0,12.5,87.5,24,827.96,8.3,66.7,25.0,91.7,24,805.67,41.7,54.2,4.2,58.3,24,805.50,50.0,50.0,0.0,50.0,24,815.75,45.8,41.7,12.5,54.2
6532050,EMANUEL COUNTY,EMANUEL CO IN,82,822.78,11.0,73.2,15.9,89.0,82,828.20,11.0,69.5,19.5,89.0,82,824.28,23.2,54.9,22.0,76.8,82,831.43,12.2,59.8,28.0,87.8,82,816.23,29.3,53.7,17.1,70.7
6543050,EVANS COUNTY,CLAXTON MIDDL,113,826.29,6.2,77.9,15.9,93.8,112,832.97,6.3,65.2,28.6,93.8,113,844.38,7.1,47.8,45.1,92.9,112,824.09,21.4,58.9,19.6,78.6,112,844.82,12.5,44.6,42.9,87.5
6550193,FANNIN COUNTY,FANNIN CO MID,238,832.92,5.0,68.1,26.9,95.0,238,840.28,6.3,50.8,42.9,93.7,238,835.34,8.0,61.3,30.7,92.0,237,836.26,8.4,58.6,32.9,91.6,237,826.05,22.4,51.5,26.2,77.6
6560108,FAYETTE COUNTY,BENNETT S MIL,191,846.61,1.6,52.4,46.1,98.4,191,850.11,3.1,35.1,61.8,96.9,192,861.72,3.1,29.7,67.2,96.9,192,857.19,6.8,29.2,64.1,93.2,191,869.05,7.9,22.5,69.6,92.1
6560178,FAYETTE COUNTY,BOOTH MIDDLE,332,844.51,1.8,49.4,48.8,98.2,332,851.07,1.5,41.9,56.6,98.5,334,859.61,2.4,38.6,59.0,97.6,334,849.25,7.8,38.0,54.2,92.2,332,858.86,11.7,29.8,58.4,88.3
6560287,FAYETTE COUNTY,FAYETTE MIDDL,281,829.35,6.4,73.7,19.9,93.6,281,836.87,5.7,63.3,31.0,94.3,281,831.95,10.7,63.7,25.6,89.3,281,837.57,14.9,45.6,39.5,85.1,281,843.49,18.5,39.1,42.3,81.5
6560298,FAYETTE COUNTY,RISING STARR,354,843.11,2.0,55.1,42.9,98.0,354,854.60,1.1,35.0,63.8,98.9,354,854.02,3.1,44.9,52.0,96.9,353,852.45,4.8,36.8,58.4,95.2,353,858.78,7.4,35.7,56.9,92.6
6560391,FAYETTE COUNTY,WHITEWATER MI,275,838.47,2.2,61.8,36.0,97.8,275,847.48,3.3,44.7,52.0,96.7,274,847.57,5.5,45.3,49.3,94.5,275,838.89,9.1,56.0,34.9,90.9,275,853.68,8.7,38.2,53.1,91.3
6560491,FAYETTE COUNTY,FLAT ROCK MID,276,833.74,4.0,64.5,31.5,96.0,276,842.52,2.9,56.5,40.6,97.1,278,845.41,5.4,53.2,41.4,94.6,276,838.61,12.7,46.7,40.6,87.3,272,824.77,27.9,44.9,27.2,72.1
6570103,FLOYD COUNTY,COOSA MIDDLE,190,826.91,5.3,75.8,18.9,94.7,190,833.71,5.8,73.2,21.1,94.2,189,841.15,4.8,58.7,36.5,95.2,189,818.16,27.5,55.0,17.5,72.5,189,819.85,32.3,48.1,19.6,67.7
6570203,FLOYD COUNTY,MODEL MIDDLE,180,830.19,4.4,73.3,22.2,95.6,180,839.89,2.2,64.4,33.3,97.8,180,839.47,4.4,57.2,38.3,95.6,180,827.78,13.3,65.0,21.7,86.7,180,828.14,16.7,60.0,23.3,83.3
6570273,FLOYD COUNTY,PEPPERELL MID,211,824.80,12.8,69.2,18.0,87.2,211,829.44,14.2,56.9,28.9,85.8,211,827.59,17.5,60.7,21.8,82.5,210,818.64,25.2,58.1,16.7,74.8,210,820.97,29.5,47.1,23.3,70.5
6570303,FLOYD COUNTY,ARMUCHEE MIDD,171,832.22,7.0,67.3,25.7,93.0,171,837.08,7.0,59.6,33.3,93.0,171,839.43,9.4,52.0,38.6,90.6,169,829.28,15.4,57.4,27.2,84.6,169,827.54,21.9,46.7,31.4,78.1
6580105,FORSYTH COUNTY,RIVERWATCH MI,370,852.84,0.5,38.6,60.8,99.5,370,865.47,0.5,19.5,80.0,99.5,369,886.62,0.5,8.7,90.8,99.5,368,869.11,1.6,23.1,75.3,98.4,369,888.37,1.9,13.6,84.6,98.1
6580199,FORSYTH COUNTY,VICKERY CREEK,386,847.75,2.6,43.5,53.9,97.4,386,853.40,1.0,41.5,57.5,99.0,388,868.73,1.5,22.4,76.0,98.5,386,856.09,2.6,38.3,59.1,97.4,381,892.76,2.4,18.4,79.3,97.6
6580202,FORSYTH COUNTY,OTWELL MIDDLE,250,836.46,5.6,56.4,38.0,94.4,249,845.93,3.2,48.6,48.2,96.8,252,850.01,7.5,42.5,50.0,92.5,250,849.35,6.8,41.2,52.0,93.2,249,861.73,6.8,31.7,61.4,93.2
6580206,FORSYTH COUNTY,LITTLE MILL M,267,835.96,5.6,58.8,35.6,94.4,266,844.33,6.8,45.9,47.4,93.2,269,848.93,6.7,41.3,52.0,93.3,268,845.43,12.3,39.6,48.1,87.7,266,852.26,13.5,30.5,56.0,86.5
6580216,FORSYTH COUNTY,LAKESIDE MIDD,278,846.76,2.2,47.8,50.0,97.8,277,856.29,0.4,33.2,66.4,99.6,278,870.05,1.4,22.3,76.3,98.6,277,854.04,4.3,40.8,54.9,95.7,276,894.87,1.8,12.7,85.5,98.2
6580303,FORSYTH COUNTY,LIBERTY MIDDL,273,844.42,1.5,52.0,46.5,98.5,273,850.50,1.8,41.4,56.8,98.2,272,862.74,1.5,28.7,69.9,98.5,272,849.86,4.8,40.8,54.4,95.2,270,873.47,5.2,27.8,67.0,94.8
6580407,FORSYTH COUNTY,PINEY GROVE M,300,843.34,3.0,53.7,43.3,97.0,300,851.76,2.0,36.7,61.3,98.0,301,858.87,3.0,30.6,66.4,97.0,300,852.49,5.3,38.0,56.7,94.7,299,872.98,4.7,22.1,73.2,95.3
6580498,FORSYTH COUNTY,NORTH FORSYTH,287,840.31,4.2,55.7,40.1,95.8,287,849.80,1.7,45.3,53.0,98.3,287,855.40,2.8,34.5,62.7,97.2,287,850.44,6.6,39.7,53.7,93.4,287,857.70,10.5,34.5,55.1,89.5
6580598,FORSYTH COUNTY,S FORSYTH M,255,849.45,0.4,43.1,56.5,99.6,255,859.95,1.2,29.4,69.4,98.8,255,866.79,2.7,30.6,66.7,97.3,255,864.90,1.6,26.7,71.8,98.4,255,886.07,0.4,18.4,81.2,99.6
6590105,FRANKLIN COUNTY,FRANKLIN CO M,243,825.00,10.7,71.2,18.1,89.3,243,834.27,10.7,55.1,34.2,89.3,243,830.21,15.6,58.8,25.5,84.4,243,823.64,23.9,52.3,23.9,76.1,242,834.90,23.1,42.1,34.7,76.9
6600105,FULTON COUNTY,HOPEWELL MIDD,386,841.85,3.6,50.5,45.9,96.4,386,849.77,3.1,37.0,59.8,96.9,386,852.18,5.4,38.6,56.0,94.6,386,847.80,8.0,41.7,50.3,92.0,386,860.98,10.1,32.9,57.0,89.9
6600107,FULTON COUNTY,RENAISSANCE M,414,820.02,14.3,75.8,9.9,85.7,412,831.08,9.0,64.8,26.2,91.0,415,814.97,30.8,57.6,11.6,69.2,414,818.14,27.3,57.7,15.0,72.7,412,808.99,40.0,47.8,12.1,60.0
6600184,FULTON COUNTY,CRABAPPLE MID,260,848.30,2.7,43.5,53.8,97.3,260,855.97,2.3,37.3,60.4,97.7,260,847.92,7.7,42.7,49.6,92.3,260,855.62,8.1,36.2,55.8,91.9,260,855.66,8.1,34.6,57.3,91.9
6600186,FULTON COUNTY,CAMP CREEK MI,247,818.76,13.4,76.5,10.1,86.6,247,829.61,10.1,66.8,23.1,89.9,247,816.00,22.7,67.2,10.1,77.3,245,812.66,36.3,53.1,10.6,63.7,244,810.90,40.2,45.9,13.9,59.8
6600189,FULTON COUNTY,MCNAIR MIDDLE,285,817.81,17.2,73.0,9.8,82.8,284,828.06,12.7,64.4,22.9,87.3,285,817.45,29.1,57.2,13.7,70.9,284,808.81,44.4,42.3,13.4,55.6,284,793.52,62.0,31.0,7.0,38.0
6600204,FULTON COUNTY,KIPP S FULTO,70,836.54,1.4,70.0,28.6,98.6,70,844.97,1.4,45.7,52.9,98.6,70,846.36,2.9,51.4,45.7,97.1,70,846.44,0.0,55.7,44.3,100.0,70,864.70,1.4,25.7,72.9,98.6
6600284,FULTON COUNTY,HOLCOMB BRIDG,221,833.67,5.0,66.1,29.0,95.0,221,839.61,6.8,53.4,39.8,93.2,227,837.44,12.8,54.2,33.0,87.2,227,830.35,22.5,45.8,31.7,77.5,221,836.98,25.8,36.2,38.0,74.2
6600286,FULTON COUNTY,RIDGEVIEW CHA,208,829.37,9.6,64.9,25.5,90.4,208,837.72,9.6,52.9,37.5,90.4,211,839.75,9.5,50.2,40.3,90.5,211,835.79,16.6,44.1,39.3,83.4,208,851.26,11.1,34.1,54.8,88.9
6600289,FULTON COUNTY,WOODLAND MIDD,332,818.60,15.7,75.0,9.3,84.3,331,832.63,9.1,61.3,29.6,90.9,333,825.50,16.2,63.4,20.4,83.8,331,821.56,23.9,55.0,21.1,76.1,329,813.66,39.5,42.9,17.6,60.5
6600302,FULTON COUNTY,ELKINS POINTE,286,835.24,8.7,54.5,36.7,91.3,286,842.47,6.3,44.1,49.7,93.7,290,841.44,12.1,43.8,44.1,87.9,290,838.16,17.6,39.7,42.8,82.4,286,849.85,21.3,29.7,49.0,78.7
6600305,FULTON COUNTY,AUTREY MILL M,406,850.25,1.0,40.6,58.4,99.0,406,860.50,1.0,30.3,68.7,99.0,409,870.72,1.5,24.2,74.3,98.5,406,867.38,2.2,26.8,70.9,97.8,403,878.98,4.2,22.1,73.7,95.8
6600307,FULTON COUNTY,GEORGIA BAPTI,6,--,--,--,--,--,6,--,--,--,--,--,6,--,--,--,--,--,6,--,--,--,--,--,6,--,--,--,--,--
6600384,FULTON COUNTY,HAYNES BRIDGE,198,841.66,5.1,51.0,43.9,94.9,197,850.45,3.6,39.6,56.9,96.4,198,857.74,8.6,35.9,55.6,91.4,195,843.34,11.3,45.1,43.6,88.7,195,858.08,11.3,33.3,55.4,88.7
6600391,FULTON COUNTY,BEAR CREEK MI,324,821.19,13.3,74.4,12.3,86.7,325,828.27,11.1,64.9,24.0,88.9,326,818.27,25.2,60.7,14.1,74.8,324,818.10,26.2,57.7,16.0,73.8,320,811.75,43.1,40.3,16.6,56.9
6600402,FULTON COUNTY,RIVER TRAIL M,523,849.52,1.3,46.1,52.6,98.7,523,858.51,1.1,28.9,70.0,98.9,524,873.01,2.7,25.6,71.8,97.3,524,866.72,2.7,25.6,71.8,97.3,523,895.11,2.5,15.5,82.0,97.5
6600406,FULTON COUNTY,AMANA ACADEMY,26,837.58,3.8,50.0,46.2,96.2,26,842.00,0.0,61.5,38.5,100.0,26,834.19,11.5,57.7,30.8,88.5,26,846.19,19.2,30.8,50.0,80.8,26,843.46,26.9,34.6,38.5,73.1
6600497,FULTON COUNTY,WEBB BRIDGE M,453,847.08,1.1,47.9,51.0,98.9,453,857.70,1.1,32.7,66.2,98.9,455,870.45,2.2,22.4,75.4,97.8,454,863.77,4.0,29.1,67.0,96.0,452,876.38,4.4,20.6,75.0,95.6
6600505,FULTON COUNTY,SANDTOWN MIDD,363,830.32,5.8,72.7,21.5,94.2,360,839.74,3.9,58.9,37.2,96.1,362,830.89,11.0,65.2,23.8,89.0,361,829.96,17.5,54.0,28.5,82.5,362,823.81,24.3,52.5,23.2,75.7
6600591,FULTON COUNTY,TAYLOR ROAD M,327,845.64,1.8,48.6,49.5,98.2,327,858.61,0.3,25.7,74.0,99.7,327,853.23,4.6,42.8,52.6,95.4,326,858.25,5.8,33.7,60.4,94.2,325,863.96,6.8,32.9,60.3,93.2
6600597,FULTON COUNTY,NORTHWESTERN,416,849.36,1.7,39.2,59.1,98.3,416,858.11,2.2,30.8,67.1,97.8,416,861.85,4.1,27.6,68.3,95.9,416,857.19,5.5,31.0,63.5,94.5,414,872.12,5.8,25.4,68.8,94.2
6600602,FULTON COUNTY,FULTON SCIENC,159,851.19,0.6,38.4,61.0,99.4,159,860.72,0.6,23.9,75.5,99.4,159,868.38,2.5,23.3,74.2,97.5,159,872.54,0.6,27.7,71.7,99.4,159,882.22,0.6,21.4,78.0,99.4
6600603,FULTON COUNTY,SANDY SPRINGS,261,832.10,7.7,62.5,29.9,92.3,261,841.70,6.9,52.1,41.0,93.1,264,836.87,15.2,50.0,34.8,84.8,263,833.60,14.1,51.0,35.0,85.9,258,829.60,26.4,38.8,34.9,73.6
6600605,FULTON COUNTY,HAPEVILLE CHA,172,826.70,4.7,75.6,19.8,95.3,172,835.99,4.7,64.5,30.8,95.3,172,832.31,9.3,65.7,25.0,90.7,172,831.37,16.3,50.0,33.7,83.7,172,825.54,26.7,46.5,26.7,73.3
6600803,FULTON COUNTY,PAUL D WEST,262,814.85,21.4,69.1,9.5,78.6,263,823.94,15.6,63.5,20.9,84.4,262,809.81,35.9,56.5,7.6,64.1,258,808.41,41.5,46.5,12.0,58.5,255,791.81,62.4,33.7,3.9,37.6
6610107,GILMER COUNTY,CLEAR CREEK M,179,827.77,11.7,64.8,23.5,88.3,179,831.75,11.2,59.2,29.6,88.8,179,840.42,10.1,53.6,36.3,89.9,179,821.58,26.3,53.1,20.7,73.7,179,829.30,30.7,36.9,32.4,69.3
6610296,GILMER COUNTY,GILMER MIDDLE,146,834.11,12.3,54.1,33.6,87.7,146,839.17,10.3,51.4,38.4,89.7,146,853.20,6.8,37.0,56.2,93.2,146,840.59,13.7,42.5,43.8,86.3,146,824.46,25.3,49.3,25.3,74.7
6620196,GLASCOCK COUNTY,GLASCOCK COUN,50,823.16,12.0,68.0,20.0,88.0,50,825.28,12.0,74.0,14.0,88.0,50,823.34,14.0,70.0,16.0,86.0,50,832.62,12.0,58.0,30.0,88.0,50,821.44,24.0,52.0,24.0,76.0
6630107,GLYNN COUNTY,MORNINGSTAR T,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--
6630199,GLYNN COUNTY,NEEDWOOD MIDD,232,825.59,9.5,73.7,16.8,90.5,232,837.62,6.9,56.9,36.2,93.1,228,829.75,15.4,55.7,28.9,84.6,225,833.79,21.8,40.0,38.2,78.2,224,818.59,35.3,42.0,22.8,64.7
6631554,GLYNN COUNTY,JANE MACON MI,250,831.90,6.0,66.4,27.6,94.0,251,843.75,5.6,49.0,45.4,94.4,251,860.59,2.8,30.7,66.5,97.2,249,834.46,19.7,43.8,36.5,80.3,246,826.04,31.7,38.6,29.7,68.3
6634054,GLYNN COUNTY,RISLEY MIDDLE,58,822.48,8.6,79.3,12.1,91.4,58,831.33,8.6,65.5,25.9,91.4,57,842.82,3.5,52.6,43.9,96.5,57,824.68,26.3,47.4,26.3,73.7,56,813.38,33.9,57.1,8.9,66.1
6634952,GLYNN COUNTY,GLYNN MIDDLE,332,833.26,6.9,63.0,30.1,93.1,332,843.77,6.0,47.3,46.7,94.0,331,857.01,5.1,36.6,58.3,94.9,329,843.43,15.5,37.1,47.4,84.5,322,833.30,23.0,41.0,36.0,77.0
6640192,GORDON COUNTY,SONORAVILLE,266,825.51,10.5,72.2,17.3,89.5,266,831.36,13.2,57.5,29.3,86.8,265,843.46,14.0,41.9,44.2,86.0,265,831.49,19.6,49.1,31.3,80.4,264,821.02,30.7,43.6,25.8,69.3
6640292,GORDON COUNTY,ASHWORTH MIDD,210,827.20,9.5,70.5,20.0,90.5,209,833.22,8.6,61.7,29.7,91.4,211,835.45,11.4,57.8,30.8,88.6,210,849.12,8.6,39.5,51.9,91.4,210,844.81,16.2,40.0,43.8,83.8
6650174,GRADY COUNTY,WASHINGTON MI,168,818.81,20.2,66.1,13.7,79.8,168,828.20,12.5,60.1,27.4,87.5,169,823.75,17.8,63.3,18.9,82.2,169,818.16,31.4,49.7,18.9,68.6,168,798.51,54.2,38.1,7.7,45.8
6651054,GRADY COUNTY,WHIGHAM ELEME,59,825.81,8.5,72.9,18.6,91.5,59,832.68,8.5,62.7,28.8,91.5,59,828.92,11.9,67.8,20.3,88.1,59,834.20,13.6,57.6,28.8,86.4,59,828.25,18.6,55.9,25.4,81.4
6653050,GRADY COUNTY,SHIVER ELEMEN,65,831.69,7.7,67.7,24.6,92.3,65,836.80,6.2,55.4,38.5,93.8,65,821.38,21.5,64.6,13.8,78.5,65,826.95,23.1,58.5,18.5,76.9,65,816.51,35.4,46.2,18.5,64.6
6660101,GREENE COUNTY,ANITA WHITE C,136,818.08,15.4,75.7,8.8,84.6,136,827.52,15.4,60.3,24.3,84.6,136,828.12,16.2,64.0,19.9,83.8,136,815.30,35.3,49.3,15.4,64.7,135,810.79,37.8,49.6,12.6,62.2
6670107,GWINNETT COUNTY,GWINNETT EDUC,72,809.42,31.9,63.9,4.2,68.1,72,815.50,31.9,54.2,13.9,68.1,71,811.11,39.4,49.3,11.3,60.6,71,803.93,50.7,42.3,7.0,49.3,70,790.26,70.0,21.4,8.6,30.0
6670108,GWINNETT COUNTY,TRICKUM MIDDL,598,840.10,3.8,55.9,40.3,96.2,598,856.36,2.7,31.3,66.1,97.3,598,858.40,4.7,36.0,59.4,95.3,598,859.28,5.4,30.8,63.9,94.6,597,865.47,8.2,28.3,63.5,91.8
6670186,GWINNETT COUNTY,PINCKNEYVILLE,438,838.53,6.2,53.9,40.0,93.8,438,846.23,4.3,45.2,50.5,95.7,438,849.37,8.4,41.6,50.0,91.6,438,853.15,8.7,36.8,54.6,91.3,438,867.59,12.1,27.2,60.7,87.9
6670188,GWINNETT COUNTY,RICHARDS MIDD,703,825.57,10.7,69.8,19.5,89.3,702,835.86,8.3,56.8,34.9,91.7,703,841.26,10.4,49.8,39.8,89.6,701,832.94,20.1,45.1,34.8,79.9,700,826.14,30.7,37.7,31.6,69.3
6670197,GWINNETT COUNTY,CREEKLAND MID,755,835.46,5.2,62.3,32.6,94.8,755,846.96,3.4,42.9,53.6,96.6,755,854.69,6.0,41.6,52.5,94.0,755,848.84,8.5,40.3,51.3,91.5,754,857.40,10.3,32.0,57.7,89.7
6670198,GWINNETT COUNTY,ALTON C CREW,420,845.84,5.2,41.4,53.3,94.8,420,858.38,3.6,25.5,71.0,96.4,421,873.01,4.5,17.8,77.7,95.5,420,869.20,5.5,20.0,74.5,94.5,414,866.34,9.2,27.3,63.5,90.8
6670204,GWINNETT COUNTY,FRANK N OSBO,498,845.57,2.4,48.6,49.0,97.6,498,858.68,1.8,31.1,67.1,98.2,498,871.94,2.4,21.9,75.7,97.6,498,866.83,2.0,27.5,70.5,98.0,498,883.97,4.0,19.1,76.9,96.0
6670209,GWINNETT COUNTY,LANIER MIDDLE,357,833.41,6.2,67.2,26.6,93.8,356,843.53,6.5,46.3,47.2,93.5,357,846.70,10.9,42.0,47.1,89.1,356,845.74,9.3,43.3,47.5,90.7,355,869.55,9.9,22.0,68.2,90.1
6670276,GWINNETT COUNTY,SWEETWATER MI,580,825.89,11.7,67.1,21.2,88.3,580,835.55,10.2,55.9,34.0,89.8,579,836.19,12.4,54.6,33.0,87.6,579,830.35,22.3,48.0,29.7,77.7,579,829.34,28.3,40.4,31.3,71.7
6670279,GWINNETT COUNTY,FIVE FORKS MI,317,843.38,2.2,50.5,47.3,97.8,317,853.04,2.8,38.8,58.4,97.2,317,860.35,3.2,37.5,59.3,96.8,317,869.29,2.2,22.7,75.1,97.8,317,864.07,9.1,32.5,58.4,90.9
6670283,GWINNETT COUNTY,SHILOH MIDDLE,451,831.37,7.3,65.9,26.8,92.7,451,843.74,5.3,44.8,49.9,94.7,452,852.74,8.2,35.0,56.9,91.8,452,847.91,10.4,39.4,50.2,89.6,451,845.66,18.0,34.4,47.7,82.0
6670297,GWINNETT COUNTY,HULL MIDDLE S,770,841.06,3.6,55.1,41.3,96.4,770,853.15,3.5,36.4,60.1,96.5,775,860.81,4.1,31.1,64.8,95.9,773,862.58,5.0,27.0,67.9,95.0,766,863.03,8.9,32.1,59.0,91.1
6670304,GWINNETT COUNTY,BERKMAR MIDDL,310,824.22,12.3,72.3,15.5,87.7,310,836.70,7.1,56.8,36.1,92.9,313,837.10,11.5,55.6,32.9,88.5,313,843.31,11.8,39.3,48.9,88.2,310,826.43,26.8,45.2,28.1,73.2
6670380,GWINNETT COUNTY,DACULA MIDDLE,495,838.14,3.8,60.6,35.6,96.2,495,849.74,1.8,43.4,54.7,98.2,493,858.33,1.8,40.0,58.2,98.2,492,858.01,3.5,36.6,60.0,96.5,494,868.47,6.5,33.0,60.5,93.5
6670388,GWINNETT COUNTY,GWINNETT INTE,23,808.39,34.8,47.8,17.4,65.2,24,813.92,29.2,54.2,16.7,70.8,24,812.67,41.7,45.8,12.5,58.3,24,809.50,54.2,29.2,16.7,45.8,23,792.61,73.9,13.0,13.0,26.1
6670405,GWINNETT COUNTY,GLENN C JONE,418,836.54,6.5,59.1,34.4,93.5,418,849.39,5.7,40.4,53.8,94.3,418,854.30,7.2,36.1,56.7,92.8,418,857.23,8.4,29.7,62.0,91.6,417,870.16,10.1,23.5,66.4,89.9
6670497,GWINNETT COUNTY,MCCONNELL MID,460,837.60,5.0,56.7,38.3,95.0,460,846.60,5.4,45.0,49.6,94.6,460,855.62,6.7,36.5,56.7,93.3,459,848.49,8.3,40.3,51.4,91.7,458,859.66,9.6,32.8,57.6,90.4
6670905,GWINNETT COUNTY,DULUTH MIDDLE,548,836.37,9.5,54.7,35.8,90.5,548,847.21,7.1,41.4,51.5,92.9,548,854.90,8.9,40.1,50.9,91.1,548,851.37,12.2,35.4,52.4,87.8,548,864.68,13.3,24.8,61.9,86.7
6671010,GWINNETT COUNTY,BAY CREEK MID,314,841.32,1.9,57.3,40.8,98.1,313,853.42,1.3,37.4,61.3,98.7,313,858.87,3.2,41.9,55.0,96.8,314,865.96,4.8,25.5,69.7,95.2,314,877.11,8.0,20.4,71.7,92.0
6671056,GWINNETT COUNTY,LILBURN MIDDL,384,819.87,15.6,74.0,10.4,84.4,384,829.60,11.2,63.3,25.5,88.8,385,831.04,15.3,57.4,27.3,84.7,383,820.01,28.5,52.7,18.8,71.5,383,800.71,51.2,40.5,8.4,48.8
6671210,GWINNETT COUNTY,COUCH MIDDLE,316,838.05,2.8,61.4,35.8,97.2,316,850.00,1.3,43.7,55.1,98.7,316,862.04,1.6,34.5,63.9,98.4,316,858.57,4.4,34.2,61.4,95.6,315,871.27,6.3,26.7,67.0,93.7
6671505,GWINNETT COUNTY,LOUISE RADLOF,362,822.77,14.4,67.7,18.0,85.6,362,833.55,10.5,56.9,32.6,89.5,361,845.30,11.1,45.7,43.2,88.9,361,839.73,14.4,44.9,40.7,85.6,361,829.77,31.3,37.1,31.6,68.7
6671510,GWINNETT COUNTY,NORTH GWINNET,575,845.25,2.1,48.7,49.2,97.9,573,858.08,1.4,30.0,68.6,98.6,575,874.62,1.4,21.2,77.4,98.6,573,874.01,1.4,20.9,77.7,98.6,572,893.59,2.1,13.6,84.3,97.9
6671610,GWINNETT COUNTY,TWIN RIVERS M,467,841.51,3.0,55.9,41.1,97.0,467,854.72,2.4,33.8,63.8,97.6,468,862.72,3.0,31.8,65.2,97.0,468,867.25,3.8,25.2,70.9,96.2,467,869.81,5.1,27.6,67.2,94.9
6672058,GWINNETT COUNTY,SNELLVILLE MI,695,828.71,7.6,70.8,21.6,92.4,695,840.31,6.2,54.1,39.7,93.8,695,837.58,11.4,54.0,34.7,88.6,694,843.11,11.1,45.4,43.5,88.9,693,838.08,18.3,44.3,37.4,81.7
6674058,GWINNETT COUNTY,SUMMEROUR MID,381,821.56,13.4,72.4,14.2,86.6,381,831.12,12.3,58.0,29.7,87.7,380,833.13,12.9,58.9,28.2,87.1,380,826.61,23.2,51.3,25.5,76.8,380,815.92,34.5,47.9,17.6,65.5
6680196,HABERSHAM COUNTY,NORTH HABERSH,244,832.09,6.1,66.0,27.9,93.9,244,840.96,5.7,51.6,42.6,94.3,244,841.88,9.8,46.7,43.4,90.2,242,844.70,12.4,42.1,45.5,87.6,242,833.37,16.1,49.6,34.3,83.9
6680296,HABERSHAM COUNTY,SOUTH HABERSH,261,825.71,10.3,71.3,18.4,89.7,261,832.43,10.0,56.7,33.3,90.0,262,834.92,12.2,58.4,29.4,87.8,261,823.28,26.8,51.0,22.2,73.2,260,820.13,31.9,45.4,22.7,68.1
6690100,HALL COUNTY,C W DAVIS MID,396,830.28,8.6,65.2,26.3,91.4,396,837.82,7.3,54.5,38.1,92.7,396,846.72,7.8,44.7,47.5,92.2,392,837.73,14.0,49.5,36.5,86.0,394,844.91,18.0,34.0,48.0,82.0
6690105,HALL COUNTY,LANIER CAREER,19,796.95,52.6,47.4,0.0,47.4,19,798.32,52.6,47.4,0.0,47.4,18,786.11,83.3,16.7,0.0,16.7,16,775.94,87.5,12.5,0.0,12.5,16,762.63,93.8,6.3,0.0,6.3
6690200,HALL COUNTY,CHESTATEE MID,297,824.55,14.1,65.7,20.2,85.9,296,834.49,6.8,62.5,30.7,93.2,302,836.03,11.9,56.3,31.8,88.1,301,829.42,21.3,49.2,29.6,78.7,293,822.87,29.4,47.1,23.5,70.6
6690289,HALL COUNTY,EAST HALL MID,291,823.76,13.7,68.0,18.2,86.3,291,834.33,10.3,59.1,30.6,89.7,291,842.82,10.0,45.0,45.0,90.0,290,827.78,26.6,41.4,32.1,73.4,290,840.60,25.2,33.8,41.0,74.8
6690294,HALL COUNTY,WEST HALL MID,283,821.60,18.0,62.5,19.4,82.0,283,827.73,14.1,59.7,26.1,85.9,286,822.06,18.5,66.1,15.4,81.5,286,825.21,25.2,47.6,27.3,74.8,283,825.15,29.7,38.5,31.8,70.3
